,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
53,1971.0,Tommy Prothro,14,8,5,1,0.615,0.0,0.0,0.0,N/A,N/A,N/A
54,1970.0,George Allen,14,9,4,1,0.692,0.0,0.0,0.0,N/A,Ray Prochaska,N/A
55,1969.0,George Allen,14,11,3,0,0.786,1.0,0.0,1.0,Lost Div,Ray Prochaska,N/A
56,1968.0,George Allen,14,10,3,1,0.769,0.0,0.0,0.0,N/A,N/A,N/A
57,1967.0,George Allen,14,11,1,2,0.917,1.0,0.0,1.0,Lost Div,N/A,N/A
58,1966.0,George Allen,14,8,6,0,0.571,0.0,0.0,0.0,N/A,N/A,N/A
59,1965.0,Harland Svare,14,4,10,0,0.286,0.0,0.0,0.0,N/A,N/A,N/A
60,1964.0,Harland Svare,14,5,7,2,0.417,0.0,0.0,0.0,N/A,N/A,N/A
61,1963.0,Harland Svare,14,5,9,0,0.357,0.0,0.0,0.0,N/A,N/A,N/A
62,1962.0,Harland Svare,6,0,5,1,0.0,0.0,0.0,0.0,N/A,Hampton Pool,N/A
63,N/A,Bob Waterfield,8,1,7,0,0.125,0.0,0.0,0.0,N/A,Hampton Pool,N/A
64,1961.0,Bob Waterfield,14,4,10,0,0.286,0.0,0.0,0.0,N/A,Hampton Pool,N/A
65,1960.0,Bob Waterfield,12,4,7,1,0.364,0.0,0.0,0.0,N/A,Hampton Pool,N/A
66,1959.0,Sid Gillman,12,2,10,0,0.167,0.0,0.0,0.0,N/A,N/A,N/A
67,1958.0,Sid Gillman,12,8,4,0,0.667,0.0,0.0,0.0,N/A,N/A,N/A
68,1957.0,Sid Gillman,12,6,6,0,0.5,0.0,0.0,0.0,N/A,N/A,N/A
69,1956.0,Sid Gillman,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
70,1955.0,Sid Gillman,12,8,3,1,0.727,1.0,0.0,1.0,Lost Champ,N/A,N/A
71,1954.0,Hampton Pool,12,6,5,1,0.545,0.0,0.0,0.0,N/A,N/A,N/A
72,1953.0,Hampton Pool,12,8,3,1,0.727,0.0,0.0,0.0,N/A,N/A,N/A
73,1952.0,Hampton Pool,11,9,2,0,0.818,1.0,0.0,1.0,Lost Div,N/A,N/A
