,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
53,1971.0,Dick Nolan,14,9,5,0,0.643,2.0,1.0,1.0,Lost Conf,Dick Stanfel,N/A
54,1970.0,Dick Nolan,14,10,3,1,0.769,2.0,1.0,1.0,Lost Conf,Ed Hughes,N/A
55,1969.0,Dick Nolan,14,4,8,2,0.333,0.0,0.0,0.0,N/A,N/A,N/A
56,1968.0,Dick Nolan,14,7,6,1,0.538,0.0,0.0,0.0,N/A,N/A,N/A
57,1967.0,Jack Christiansen,14,7,7,0,0.5,0.0,0.0,0.0,N/A,N/A,N/A
58,1966.0,Jack Christiansen,14,6,6,2,0.5,0.0,0.0,0.0,N/A,N/A,N/A
59,1965.0,Jack Christiansen,14,7,6,1,0.538,0.0,0.0,0.0,N/A,N/A,N/A
60,1964.0,Jack Christiansen,14,4,10,0,0.286,0.0,0.0,0.0,N/A,N/A,N/A
61,1963.0,Jack Christiansen,11,2,9,0,0.182,0.0,0.0,0.0,N/A,N/A,N/A
62,N/A,Red Hickey,3,0,3,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
63,1962.0,Red Hickey,14,6,8,0,0.429,0.0,0.0,0.0,N/A,N/A,N/A
64,1961.0,Red Hickey,14,7,6,1,0.538,0.0,0.0,0.0,N/A,N/A,N/A
65,1960.0,Red Hickey,12,7,5,0,0.583,0.0,0.0,0.0,N/A,N/A,N/A
66,1959.0,Red Hickey,12,7,5,0,0.583,0.0,0.0,0.0,N/A,N/A,N/A
67,1958.0,Frankie Albert,12,6,6,0,0.5,0.0,0.0,0.0,N/A,N/A,Phil Bengtson
68,1957.0,Frankie Albert,12,8,4,0,0.667,1.0,0.0,1.0,Lost Div,N/A,N/A
69,1956.0,Frankie Albert,12,5,6,1,0.455,0.0,0.0,0.0,N/A,N/A,N/A
70,1955.0,Red Strader,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
71,1954.0,Buck Shaw,12,7,4,1,0.636,0.0,0.0,0.0,N/A,N/A,N/A
72,1953.0,Buck Shaw,12,9,3,0,0.75,0.0,0.0,0.0,N/A,N/A,N/A
73,1952.0,Buck Shaw,12,7,5,0,0.583,0.0,0.0,0.0,N/A,N/A,N/A
74,1951.0,Buck Shaw,12,7,4,1,0.636,0.0,0.0,0.0,N/A,N/A,N/A
75,1950.0,Buck Shaw,12,3,9,0,0.25,0.0,0.0,0.0,N/A,N/A,N/A
76,1949.0,Buck Shaw,12,9,3,0,0.75,2.0,1.0,1.0,Lost Champ,N/A,N/A
77,1948.0,Buck Shaw,14,12,2,0,0.857,0.0,0.0,0.0,N/A,N/A,N/A
78,1947.0,Buck Shaw,14,8,4,2,0.667,0.0,0.0,0.0,N/A,N/A,N/A
79,1946.0,Buck Shaw,14,9,5,0,0.643,0.0,0.0,0.0,N/A,N/A,N/A
