,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
68,1955.0,Joe Kuharich,12,8,4,0,0.667,0.0,0.0,0.0,N/A,N/A,N/A
69,1954.0,Joe Kuharich,12,3,9,0,0.25,0.0,0.0,0.0,N/A,N/A,N/A
70,1953.0,Curly Lambeau,12,6,5,1,0.545,0.0,0.0,0.0,N/A,N/A,N/A
71,1952.0,Curly Lambeau,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
72,1951.0,Dick Todd,9,5,4,0,0.556,0.0,0.0,0.0,N/A,N/A,N/A
73,N/A,Herman Ball,3,0,3,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
74,1950.0,Herman Ball,12,3,9,0,0.25,0.0,0.0,0.0,N/A,N/A,N/A
75,1949.0,Herman Ball,5,1,4,0,0.2,0.0,0.0,0.0,N/A,N/A,N/A
76,N/A,John Whelchel,7,3,3,1,0.5,0.0,0.0,0.0,N/A,N/A,N/A
77,1948.0,Turk Edwards,12,7,5,0,0.583,0.0,0.0,0.0,N/A,N/A,N/A
78,1947.0,Turk Edwards,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
79,1946.0,Turk Edwards,11,5,5,1,0.5,0.0,0.0,0.0,N/A,N/A,N/A
80,1945.0,Dudley DeGroot,10,8,2,0,0.8,1.0,0.0,1.0,Lost Champ,N/A,N/A
81,1944.0,Dudley DeGroot,10,6,3,1,0.667,0.0,0.0,0.0,N/A,N/A,N/A
82,1943.0,Dutch Bergman,10,6,3,1,0.667,2.0,1.0,1.0,Lost Champ,N/A,N/A
83,1942.0,Ray Flaherty,11,10,1,0,0.909,1.0,1.0,0.0,Won Champ,N/A,N/A
84,1941.0,Ray Flaherty,11,6,5,0,0.545,0.0,0.0,0.0,N/A,N/A,N/A
85,1940.0,Ray Flaherty,11,9,2,0,0.818,1.0,0.0,1.0,Lost Champ,N/A,N/A
86,1939.0,Ray Flaherty,11,8,2,1,0.8,0.0,0.0,0.0,N/A,N/A,N/A
87,1938.0,Ray Flaherty,11,6,3,2,0.667,0.0,0.0,0.0,N/A,N/A,N/A
88,1937.0,Ray Flaherty,11,8,3,0,0.727,1.0,1.0,0.0,Won Champ,N/A,N/A
89,1936.0,Ray Flaherty,12,7,5,0,0.583,1.0,0.0,1.0,Lost Champ,N/A,N/A
90,1935.0,Eddie Casey,11,2,8,1,0.2,0.0,0.0,0.0,N/A,N/A,N/A
91,1934.0,Lone Star Dietz,12,6,6,0,0.5,0.0,0.0,0.0,N/A,N/A,N/A
92,1933.0,Lone Star Dietz,12,5,5,2,0.5,0.0,0.0,0.0,N/A,N/A,N/A
93,1932.0,Lud Wray,10,4,4,2,0.5,0.0,0.0,0.0,N/A,N/A,N/A
