,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
76,1950.0,Bo McMillin,12,6,6,0,0.5,0.0,0.0,0.0,N/A,N/A,N/A
77,1949.0,Bo McMillin,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
78,1948.0,Bo McMillin,12,2,10,0,0.167,0.0,0.0,0.0,N/A,N/A,N/A
79,1947.0,Gus Dorais,12,3,9,0,0.25,0.0,0.0,0.0,N/A,N/A,N/A
80,1946.0,Gus Dorais,11,1,10,0,0.091,0.0,0.0,0.0,N/A,N/A,N/A
81,1945.0,Gus Dorais,10,7,3,0,0.7,0.0,0.0,0.0,N/A,N/A,N/A
82,1944.0,Gus Dorais,10,6,3,1,0.667,0.0,0.0,0.0,N/A,N/A,N/A
83,1943.0,Gus Dorais,10,3,6,1,0.333,0.0,0.0,0.0,N/A,N/A,N/A
84,1942.0,Bull Karcis,8,0,8,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
85,N/A,Bill Edwards,3,0,3,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
86,1941.0,Bill Edwards,11,4,6,1,0.4,0.0,0.0,0.0,N/A,N/A,N/A
87,1940.0,Potsy Clark,11,5,5,1,0.5,0.0,0.0,0.0,N/A,N/A,N/A
88,1939.0,Gus Henderson,11,6,5,0,0.545,0.0,0.0,0.0,N/A,N/A,N/A
89,1938.0,Dutch Clark,11,7,4,0,0.636,0.0,0.0,0.0,N/A,N/A,N/A
90,1937.0,Dutch Clark,11,7,4,0,0.636,0.0,0.0,0.0,N/A,N/A,N/A
91,1936.0,Potsy Clark,12,8,4,0,0.667,0.0,0.0,0.0,N/A,N/A,N/A
92,1935.0,Potsy Clark,12,7,3,2,0.7,1.0,1.0,0.0,Won Champ,N/A,N/A
93,1934.0,Potsy Clark,13,10,3,0,0.769,0.0,0.0,0.0,N/A,N/A,N/A
94,1933.0,Potsy Clark,11,6,5,0,0.545,0.0,0.0,0.0,N/A,N/A,N/A
95,1932.0,Potsy Clark,12,6,2,4,0.75,0.0,0.0,0.0,N/A,N/A,N/A
96,1931.0,Potsy Clark,14,11,3,0,0.786,0.0,0.0,0.0,N/A,N/A,N/A
97,1930.0,Hal Griffen,14,5,6,3,0.455,0.0,0.0,0.0,N/A,N/A,N/A
