,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
52,1971.0,Nick Skorich,14,9,5,0,0.643,1.0,0.0,1.0,Lost Div,Ray Prochaska,Howard Brinker
53,1970.0,Blanton Collier,14,7,7,0,0.5,0.0,0.0,0.0,N/A,Nick Skorich,Howard Brinker
54,1969.0,Blanton Collier,14,10,3,1,0.769,2.0,1.0,1.0,Lost Conf,Nick Skorich,Howard Brinker
55,1968.0,Blanton Collier,14,10,4,0,0.714,2.0,1.0,1.0,Lost Conf,Nick Skorich,Howard Brinker
56,1967.0,Blanton Collier,14,9,5,0,0.643,1.0,0.0,1.0,Lost Div,N/A,Howard Brinker
57,1966.0,Blanton Collier,14,9,5,0,0.643,0.0,0.0,0.0,N/A,N/A,Howard Brinker
58,1965.0,Blanton Collier,14,11,3,0,0.786,1.0,0.0,1.0,Lost Champ,N/A,Howard Brinker
59,1964.0,Blanton Collier,14,10,3,1,0.769,1.0,1.0,0.0,Won Champ,N/A,Howard Brinker
60,1963.0,Blanton Collier,14,10,4,0,0.714,0.0,0.0,0.0,N/A,N/A,N/A
61,1962.0,Paul Brown,14,7,6,1,0.538,0.0,0.0,0.0,N/A,N/A,N/A
62,1961.0,Paul Brown,14,8,5,1,0.615,0.0,0.0,0.0,N/A,N/A,N/A
63,1960.0,Paul Brown,12,8,3,1,0.727,0.0,0.0,0.0,N/A,N/A,N/A
64,1959.0,Paul Brown,12,7,5,0,0.583,0.0,0.0,0.0,N/A,N/A,N/A
65,1958.0,Paul Brown,12,9,3,0,0.75,1.0,0.0,1.0,Lost Div,N/A,N/A
66,1957.0,Paul Brown,12,9,2,1,0.818,1.0,0.0,1.0,Lost Champ,N/A,N/A
67,1956.0,Paul Brown,12,5,7,0,0.417,0.0,0.0,0.0,N/A,N/A,N/A
68,1955.0,Paul Brown,12,9,2,1,0.818,1.0,1.0,0.0,Won Champ,N/A,N/A
69,1954.0,Paul Brown,12,9,3,0,0.75,1.0,1.0,0.0,Won Champ,N/A,N/A
70,1953.0,Paul Brown,12,11,1,0,0.917,1.0,0.0,1.0,Lost Champ,N/A,N/A
71,1952.0,Paul Brown,12,8,4,0,0.667,1.0,0.0,1.0,Lost Champ,N/A,N/A
72,1951.0,Paul Brown,12,11,1,0,0.917,1.0,0.0,1.0,Lost Champ,N/A,N/A
73,1950.0,Paul Brown,12,10,2,0,0.833,2.0,2.0,0.0,Won Champ,N/A,N/A
74,1949.0,Paul Brown,12,9,1,2,0.9,2.0,2.0,0.0,Won Champ,N/A,N/A
75,1948.0,Paul Brown,14,14,0,0,1.0,1.0,1.0,0.0,Won Champ,N/A,N/A
76,1947.0,Paul Brown,14,12,1,1,0.923,1.0,1.0,0.0,Won Champ,N/A,N/A
77,1946.0,Paul Brown,14,12,2,0,0.857,1.0,1.0,0.0,Won Champ,N/A,N/A
