,year,coach,regular_season_games,wins,losses,ties,win_percentage,playoff_games,playoff_wins,playoff_losses,playoff_result,coordinator_offense,coordinator_defense
70,1951.0,John Michelosen,12,4,7,1,0.364,0.0,0.0,0.0,N/A,N/A,N/A
71,1950.0,John Michelosen,12,6,6,0,0.5,0.0,0.0,0.0,N/A,N/A,N/A
72,1949.0,John Michelosen,12,6,5,1,0.545,0.0,0.0,0.0,N/A,N/A,N/A
73,1948.0,John Michelosen,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
74,1947.0,Jock Sutherland,12,8,4,0,0.667,1.0,0.0,1.0,Lost Div,N/A,N/A
75,1946.0,Jock Sutherland,11,5,5,1,0.5,0.0,0.0,0.0,N/A,N/A,N/A
76,1945.0,Jim Leonard,10,2,8,0,0.2,0.0,0.0,0.0,N/A,N/A,N/A
77,1942.0,Walt Kiesling,11,7,4,0,0.636,0.0,0.0,0.0,N/A,N/A,N/A
78,1941.0,Walt Kiesling,4,1,2,1,0.333,0.0,0.0,0.0,N/A,N/A,N/A
79,N/A,Aldo Donelli,5,0,5,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
80,N/A,Bert Bell,2,0,2,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
81,1940.0,Walt Kiesling,11,2,7,2,0.222,0.0,0.0,0.0,N/A,N/A,N/A
82,1939.0,Walt Kiesling,8,1,6,1,0.143,0.0,0.0,0.0,N/A,N/A,N/A
83,N/A,Johnny Blood,3,0,3,0,0.0,0.0,0.0,0.0,N/A,N/A,N/A
84,1938.0,Johnny Blood,11,2,9,0,0.182,0.0,0.0,0.0,N/A,N/A,N/A
85,1937.0,Johnny Blood,11,4,7,0,0.364,0.0,0.0,0.0,N/A,N/A,N/A
86,1936.0,Joe Bach,12,6,6,0,0.5,0.0,0.0,0.0,N/A,N/A,N/A
87,1935.0,Joe Bach,12,4,8,0,0.333,0.0,0.0,0.0,N/A,N/A,N/A
88,1934.0,Luby DiMeolo,12,2,10,0,0.167,0.0,0.0,0.0,N/A,N/A,N/A
89,1933.0,Forrest Douds,11,3,6,2,0.333,0.0,0.0,0.0,N/A,N/A,N/A
